pcode,Week,new_qty_pc,new_style_pc,prod_br,prod_dp,sval_pc,sval_pvw_pc,prod_br_pc,unit_dp_pc,clicks,impressions,avg_pos,transactions,CTR,econv_rate
BECA,201534,0.220318237,0.082644628,51.85714286,466.8571429,0.544181977,0.576987448,-0.021052762,0.062869557,146,2159,1.6,2,0.0676239,0.01369863
BECA,201535,0.280852323,0.112299465,53.42857143,482.7142857,0.573847601,0.700412632,0.008612305,0.098970695,124,2252,1.9,9,0.055062167,0.072580645
BECA,201536,0.2517961,0.106936416,49.42857143,417.5714286,0.614919355,0.768232256,-0.066898776,-0.049336685,142,2444,2,2,0.058101473,0.014084507
BECA,201537,0.060630889,0.02866242,44.85714286,348.7142857,0.61682243,0.65942674,-0.153197155,-0.206100187,128,2194,1.8,2,0.05834093,0.015625
BECA,201538,0.196252129,0.068767908,49.85714286,419.2857143,0.657174151,0.729569494,-0.058808303,-0.045433859,115,2055,1.8,5,0.055961071,0.043478261
BECA,201539,0.29342723,0.114754098,52.28571429,486.8571429,0.690274841,0.787305805,-0.012962289,0.108402524,182,2531,1.8,6,0.071908337,0.032967033
BECA,201540,0.215926036,0.097826087,52.57142857,479,0.657798165,0.753455345,-0.007568641,0.090514573,171,2383,1.8,5,0.071758288,0.029239766
BECA,201541,0.032442748,0.016997167,50.42857143,449.1428571,0.684261036,0.705757683,-0.048021006,0.022540357,146,2082,1.6,6,0.07012488,0.04109589
BECA,201542,0,0,51.42857143,446.7142857,0.696335079,0.75555787,-0.029143235,0.017011353,162,2552,1.6,1,0.063479624,0.00617284
BECA,201543,0,0,50.28571429,430.5714286,1.12797619,1.263556116,-0.05071783,-0.019740256,159,2388,1.5,9,0.066582915,0.056603774
BECA,201544,0,0,44.66666667,381.3333333,,,-0.156792921,-0.131838086,112,2105,1.7,7,0.053206651,0.0625
BECA,201545,0,0,50.71428571,413,0.923664122,1.01190353,-0.042627357,-0.05974422,149,2343,1.5,5,0.063593683,0.033557047
BECA,201546,0.264753157,0.104712042,54.57142857,622.1428571,0.656600518,0.789671564,0.0301869,0.416400526,211,2787,1.3,9,0.075708647,0.042654028
BECA,201547,0.332716049,0.164319249,60.85714286,694.2857143,0.628378378,0.788553909,0.148847171,0.580644444,156,2752,1.8,8,0.056686047,0.051282051
BECA,201548,0.158386621,0.069306931,57.71428571,580.8571429,0.633020344,0.777685824,0.089517036,0.322407471,58,1000,1.8,2,0.058,0.034482759
CITI,201312,0.520805142,0.295532646,194,1970.666667,0.651245552,0.707961572,0.143086838,0.267400122,424,28400,3.3,5,0.014929577,0.011792453
CITI,201313,0.530082756,0.300663228,193.8571429,1916.142857,0.647690805,0.670168901,0.142245095,0.232334078,420,27307,2.9,4,0.015380672,0.00952381
CITI,201314,0.555095349,0.311754685,195.6666667,1931.5,0.649670259,0.701321693,0.152907172,0.242210759,333,25897,3.1,3,0.012858632,0.009009009
CITI,201315,0.541016247,0.314648729,191.1428571,1793.714286,0.658656968,0.713767009,0.126251981,0.153596264,408,25809,3.2,6,0.015808439,0.014705882
CITI,201316,0.421989089,0.238415546,191.1428571,1702.142857,0.639127646,0.666839794,0.126251981,0.094703686,558,30857,2.9,6,0.018083417,0.010752688
CITI,201317,0.410933433,0.227887617,192.2,1613.4,0.60891177,0.630069976,0.132480878,0.037630255,651,34289,3,7,0.018985681,0.010752688
CITI,201318,0.435415339,0.271413829,161.5,1569,0.624597454,0.663798392,-0.048409668,0.009075165,801,33742,2.5,13,0.02373896,0.016229713
CITI,201319,0.443545352,0.279359431,160.5714286,1518.285714,0.603312303,0.632698138,-0.053880997,-0.02354085,821,39201,2.3,7,0.020943343,0.008526188
CITI,201320,0.442697052,0.272484417,160.4285714,1517,0.593202477,0.617898377,-0.05472274,-0.024367734,692,38082,3.1,7,0.018171315,0.010115607
CITI,201321,0.464604289,0.279964222,159.7142857,1505.428571,0.59473895,0.627728992,-0.058931454,-0.031809698,489,31556,3.7,9,0.015496261,0.018404908
CITI,201322,0.507131103,0.302120141,161.7142857,1562.571429,0.58718716,0.635774663,-0.047147054,0.00494074,451,29125,3.8,6,0.015484979,0.013303769
CITI,201323,0.505434286,0.302736099,161.8571429,1564.142857,0.591353781,0.657028625,-0.046305311,0.005951377,487,27282,3.7,4,0.017850597,0.008213552
CITI,201324,0.469787801,0.293118856,159.8571429,1501.285714,0.582,0.631497849,-0.058089711,-0.034474105,421,23303,3.6,5,0.018066343,0.011876485
CITI,201325,0.457534744,0.303139013,159.2857143,1572.714286,0.598006197,0.655462075,-0.061456683,0.011463943,343,21060,3.7,4,0.0162868,0.011661808
CITI,201326,0.466117559,0.305506217,160.8571429,1526.285714,0.587929656,0.648794587,-0.052197511,-0.018395788,372,22019,3.7,6,0.0168945,0.016129032
CITI,201327,0.459218437,0.295737123,160.8571429,1425.714286,0.578327922,0.590860005,-0.052197511,-0.08307656,351,22827,3.6,7,0.015376528,0.01994302
CITI,201328,0.495241757,0.307223673,164.1428571,1486.142857,0.56159913,0.588364206,-0.032837425,-0.044212971,339,21700,3.8,3,0.01562212,0.008849558
CITI,201329,0.525715337,0.313624679,166.7142857,1552.714286,0.551243257,0.586997636,-0.017686053,-0.00139871,421,21059,3.5,5,0.019991453,0.011876485
CITI,201330,0.510884354,0.29015544,165.4285714,1470,0.529710921,0.541042802,-0.025261739,-0.05459497,376,21980,3.5,5,0.01710646,0.013297872
CITI,201331,0.55599008,0.297202797,163.4285714,1497.714286,0.551534225,0.601282407,-0.037046139,-0.036771007,318,19620,3.4,3,0.016207951,0.009433962
CITI,201332,0.561215371,0.298507463,162.7142857,1438.714286,0.552378407,0.586186868,-0.041254854,-0.074715835,323,19047,3.4,4,0.016958051,0.012383901
CITI,201333,0.586168944,0.347150259,165.4285714,1557.571429,0.547356828,0.621338832,-0.025261739,0.001725077,283,17274,3.6,4,0.016383003,0.014134276
CITI,201334,0.595391263,0.357885615,164.8571429,1487.857143,0.560154378,0.64178242,-0.02862871,-0.043110458,327,21854,3.5,1,0.014962936,0.003058104
CITI,201335,0.593310046,0.366336634,158.7142857,1349.571429,0.553024139,0.617110943,-0.064823654,-0.132046519,355,27317,3.6,3,0.012995571,0.008450704
CITI,201336,0.628249142,0.385146805,165.4285714,1456.428571,0.546146654,0.610885083,-0.025261739,-0.063323199,564,28984,3.1,7,0.019459012,0.012411348
CITI,201337,0.670328647,0.434494196,172.2857143,1534.428571,0.54865839,0.635281454,0.01514192,-0.013158851,418,25227,3.6,0,0.016569548,0
CITI,201338,0.665540876,0.457555178,168.2857143,1438.142857,0.559882907,0.649454495,-0.008426881,-0.07508334,336,24180,3.5,3,0.013895782,0.008928571
CITI,201339,0.61932357,0.428449015,166.7142857,1355.857143,0.546970468,0.598492457,-0.017686053,-0.128003971,312,21954,3.4,3,0.014211533,0.009615385
CITI,201340,0.600896382,0.408216783,163.4285714,1338.714286,0.549973205,0.623121506,-0.037046139,-0.139029103,286,19535,3.7,6,0.014640389,0.020979021
CITI,201341,0.628038898,0.427568042,162.7142857,1410.285714,0.567884406,0.655212056,-0.041254854,-0.092999178,354,23082,3.8,6,0.015336626,0.016949153
CITI,201342,0.643495225,0.451871658,160.2857143,1391.285714,0.568524409,0.622641349,-0.055564483,-0.105218699,407,25194,3.7,4,0.01615464,0.00982801
CITI,201343,0.628345108,0.440358744,159.2857143,1334.571429,0.550756234,0.58675046,-0.061456683,-0.141693509,388,23232,4.1,3,0.016701102,0.007731959
CITI,201344,0.561211477,0.360424028,161.7142857,1344.285714,0.560212202,0.637124276,-0.047147054,-0.135445935,353,22075,3.9,3,0.01599094,0.008498584
CITI,201345,0.53133212,0.333333333,164.1428571,1413.428571,0.561110362,0.604123309,-0.032837425,-0.090977904,397,23715,4.1,4,0.01674046,0.010075567
CITI,201346,0.550656747,0.363559322,168.5714286,1555.285714,0.572636748,0.658570129,-0.006743395,0.000255059,304,18729,4.4,6,0.016231513,0.019736842
CITI,201347,0.552865289,0.359215017,167.4285714,1528.142857,0.58679868,0.681599451,-0.013477338,-0.017201399,250,17620,4.4,11,0.014188422,0.044
CITI,201348,0.512828017,0.328448276,165.7142857,1464.428571,0.577363897,0.635463101,-0.023578253,-0.058178138,317,19769,4.6,6,0.016035207,0.018927445
CITI,201349,0.486230905,0.309946714,160.8571429,1374.714286,0.568505218,0.579085865,-0.052197511,-0.115876326,300,21413,4.6,2,0.014010181,0.006666667
CITI,201350,0.525251566,0.324156306,160.8571429,1504.857143,0.587992289,0.648462514,-0.052197511,-0.032177203,275,20386,4.4,4,0.01348965,0.014545455
CITI,201351,0.495672848,0.306451613,159.4285714,1502.142857,0.58546359,0.643071361,-0.06061494,-0.033922848,266,17493,4.2,5,0.015206082,0.018796992
CITI,201352,0.455032813,0.299191375,159,1545.571429,0.599277978,0.660002801,-0.063140169,-0.005992515,253,16177,4.3,2,0.015639488,0.007905138
CITI,201401,0.429409027,0.290293856,160.4285714,1535,0.607138011,0.674254593,-0.05472274,-0.012791346,197,12047,0,1,0.016352619,0.005076142
CITI,201402,0.399961263,0.272727273,158.7142857,1475.142857,0.583959557,0.626949658,-0.064823654,-0.051287431,295,21617,3.9,7,0.013646667,0.023728814
CITI,201403,0.364221219,0.253623188,161,1476.666667,0.592973856,0.639316712,-0.051355768,-0.050307419,305,21770,4.1,3,0.014010106,0.009836066
CITI,201404,0.293420931,0.21637931,165.7142857,1543.857143,0.5777653,0.605773609,-0.023578253,-0.007095028,312,20402,4,2,0.015292618,0.006410256
CITI,201405,0.292344454,0.221061793,164.1428571,1554.428571,0.589078875,0.678856723,-0.032837425,-0.000296197,248,18732,3.6,3,0.013239376,0.012096774
CITI,201406,0.273090941,0.209019948,164.7142857,1607,0.612011734,0.648335884,-0.029470453,0.033514206,347,18107,3.3,1,0.019163859,0.002881844
CITI,201407,0.22672026,0.160979878,163.2857143,1492.714286,0.582890855,0.580372137,-0.037887882,-0.039986671,428,20766,3,2,0.020610614,0.004672897
CITI,201408,0.155829275,0.112190813,161.7142857,1496.142857,0.58671466,0.591357445,-0.047147054,-0.037781644,519,24121,3,5,0.021516521,0.009633911
CITI,201409,0.113780853,0.08076225,157.4285714,1528,0.613012252,0.627947083,-0.07239934,-0.017293275,431,22537,2.9,5,0.019124107,0.011600928
CITI,201410,0.131175166,0.091911765,155.4285714,1610.714286,0.629234539,0.635192959,-0.084183741,0.035902985,457,21291,3.1,6,0.021464469,0.013129103
CITI,201411,0.149439827,0.097272727,157.1428571,1581.142857,0.6059255,0.613315841,-0.074082826,0.016884633,296,17169,3.6,2,0.017240375,0.006756757
CITI,201412,0.187155647,0.117437722,160.5714286,1659.428571,0.616032571,0.623884438,-0.053880997,0.067232733,277,18193,4.1,7,0.015225636,0.025270758
CITI,201413,0.166696207,0.104598738,158.4285714,1612,0.621126964,0.614503894,-0.06650714,0.03672987,406,21076,3.5,4,0.019263617,0.009852217
CITI,201414,0.178447075,0.111507583,160.1428571,1641.142857,0.623822144,0.604080377,-0.056406226,0.055472593,417,20102,3.5,4,0.020744205,0.009592326
CITI,201415,0.188735178,0.12545676,164.2,1619.2,0.606048305,0.584312151,-0.032500728,0.041360425,404,18275,3.1,9,0.022106703,0.022277228
CITI,201416,0.149720363,0.100436681,163.5714286,1558.142857,0.625244073,0.630560146,-0.036204396,0.002092581,411,14565,3,9,0.028218332,0.02189781
CITI,201417,0.136803185,0.08479021,163.4285714,1506.857143,0.614948234,0.637811127,-0.037046139,-0.030890937,346,14952,3.7,6,0.023140717,0.01734104
CITI,201418,0.132342879,0.081335616,166.8571429,1461.571429,0.599829715,0.599176353,-0.01684431,-0.06001566,398,16131,3.4,4,0.02467299,0.010050251
CITI,201419,0.135571776,0.085178876,167.7142857,1467.857143,0.60774267,0.607770737,-0.011793853,-0.055973112,268,12993,3.8,8,0.020626491,0.029850746
CITI,201420,0.122364846,0.081649832,169.7142857,1524.714286,0.611645076,0.65035684,-9.45E-06,-0.019406425,322,13854,3.4,3,0.023242385,0.00931677
CITI,201421,0.100468406,0.06302521,170,1494.428571,0.592403315,0.589082692,0.001674034,-0.038884158,330,14453,3.3,3,0.02283263,0.009090909
CITI,201422,0.110169492,0.060657119,169.5714286,1432.857143,0.572814129,0.611924011,-0.000851195,-0.078482755,196,14056,4.6,1,0.013944223,0.005102041
CITI,201423,0.180459661,0.083402147,173,1510.428571,0.574508376,0.633128428,0.019350634,-0.028594035,158,11407,4.9,3,0.013851144,0.018987342
CITI,201424,0.182412584,0.087704918,174.2857143,1507.571429,0.580085307,0.642339075,0.02692632,-0.030431557,161,10050,4.4,2,0.0160199,0.01242236
CITI,201425,0.150328078,0.077239113,173.8571429,1458.714286,0.590745279,0.651400261,0.024401091,-0.061853182,229,12540,3.6,3,0.018261563,0.013100437
CITI,201426,0.124272439,0.071308725,170.2857143,1399,0.573253833,0.607309837,0.003357519,-0.10025739,216,10327,4.1,3,0.020916045,0.013888889
CITI,201427,0.227625664,0.123031496,169.3333333,1631.333333,0.570161978,0.614308419,-0.0022541,0.049163768,149,7913,4.4,1,0.018829774,0.006711409
CITI,201428,0.296393015,0.157024793,172.8571429,1750.571429,0.572489083,0.639329301,0.018508891,0.125849683,234,11910,4,3,0.019647355,0.012820513
CITI,201429,0.321956312,0.174260592,178.7142857,1778.857143,0.585825481,0.70056701,0.05302035,0.14404115,279,11058,3,4,0.025230602,0.014336918
CITI,201430,0.263436853,0.157436709,180.5714286,1725,0.580368098,0.668996145,0.063963007,0.109403862,291,7387,2.5,5,0.039393529,0.017182131
CITI,201431,0.207717364,0.145700637,179.4285714,1710.428571,0.59359673,0.633654487,0.057229064,0.1000325,423,13163,3,5,0.032135531,0.011820331
CITI,201432,0.307544265,0.189316575,181.8571429,1855.714286,0.598925453,0.674259286,0.071538693,0.19347049,152,10351,4.5,1,0.014684572,0.006578947
CITI,201433,0.261816644,0.160433071,169.3333333,1576.166667,0.610225141,0.649581058,-0.0022541,0.013684282,184,11239,4.6,2,0.016371563,0.010869565
CITI,201434,0.259014521,0.174726989,183.1428571,1751.142857,0.59581744,0.638614219,0.079114379,0.126217187,303,16674,3.2,2,0.018172004,0.00660066
CITI,201435,0.262742718,0.169796557,182.5714286,1648,0.582614555,0.619822331,0.075747407,0.059882646,214,15466,4.1,4,0.013836803,0.018691589
CITI,201436,0.260097919,0.164835165,182,1634,0.581395349,0.619424979,0.072380436,0.050878788,220,13851,4.1,2,0.01588333,0.009090909
CITI,201438,0.072821847,0.072674419,172,1153.5,0.52970297,0.533159382,0.013458434,-0.258146461,165,10668,4.9,7,0.015466817,0.042424242
CITI,201441,0.115787776,0.076086957,168.6666667,1033.5,0.50943726,0.561067771,-0.006182233,-0.335322382,336,10296,3.4,9,0.032634033,0.026785714
CITI,201442,0.122556788,0.086666667,171.4285714,1081.714286,0.498940357,0.553568982,0.010091462,-0.3043142,323,10028,3.7,5,0.032209813,0.015479876
CITI,201443,0.139321985,0.094674556,169,1165.166667,0.521221147,0.593987044,-0.004218167,-0.250643247,251,7997,4.2,5,0.03138677,0.019920319
CITI,201444,0.162721893,0.086653386,167.3333333,1239.333333,0.544885551,0.573770929,-0.0140385,-0.20294424,192,5824,4.1,2,0.032967033,0.010416667
CITI,201445,0.172069272,0.078565329,167.2857143,1286.857143,0.547641362,0.601140771,-0.014319081,-0.172380125,378,9581,3.6,10,0.039453084,0.026455026
CITI,201446,0.174768007,0.08277027,169.1428571,1293.142857,0.538819378,0.618028353,-0.003376424,-0.168337577,352,10930,3.6,4,0.032204941,0.011363636
CITI,201447,0.1586091,0.078336557,172.3333333,1289.333333,0.527276147,0.58613638,0.015422501,-0.170787606,254,7968,4.1,7,0.03187751,0.027559055
CITI,201448,0.156837253,0.076023392,171,1208.714286,0.513671875,0.541062437,0.007566234,-0.22263635,291,9391,4.3,5,0.030987115,0.017182131
CITI,201449,0.207573797,0.085811385,168.1428571,1214.714286,0.545597759,0.597661717,-0.009268624,-0.218777554,295,8644,4.4,4,0.034127719,0.013559322
CITI,201450,0.262793342,0.105004102,174.1428571,1381.857143,0.566024518,0.646270186,0.026084577,-0.111282521,121,4292,4.7,3,0.028191985,0.024793388
CITI,201451,0.244464945,0.110565111,174.4285714,1393.714286,0.559903879,0.656699609,0.027768063,-0.103656805,107,3962,4.6,1,0.027006562,0.009345794
CITI,201452,0.214857829,0.111654442,175.2857143,1426.857143,0.579302004,0.66264984,0.03281852,-0.082341551,106,3191,4.3,1,0.033218427,0.009433962
CITI,201501,0.144907795,0.091720779,176,1363.428571,0.560613899,0.605472239,0.037027235,-0.123134538,123,4219,0,0,0.029153828,0
CITI,201502,0.201186458,0.106109325,177.7142857,1396.714286,0.576291688,0.640404447,0.047128149,-0.101727407,217,6648,4,1,0.032641396,0.004608295
CITI,201503,0.196315922,0.09380863,177.6666667,1321,0.554035296,0.631947503,0.046847568,-0.150421738,121,3863,4.2,2,0.031322806,0.016528926
CITI,201504,0.254817987,0.115355233,187,1401,0.545623521,0.59017009,0.101841437,-0.098971125,139,4588,4,1,0.030296425,0.007194245
CITI,201505,0.293368378,0.126300149,192.2857143,1413.142857,0.570587245,0.682515632,0.132985924,-0.091161656,151,4723,3.7,2,0.031971205,0.013245033
CITI,201506,0.213476863,0.096573209,192.6,1430.6,0.560018574,0.628826845,0.134837758,-0.079934397,176,5823,3.7,6,0.03022497,0.034090909
CITI,201507,0.182677329,0.080645161,194.8571429,1375.571429,0.551746978,0.588419282,0.148137296,-0.11532507,250,6976,3.2,3,0.035837156,0.012
CITI,201508,0.158828849,0.070484581,194.5714286,1263.714286,0.518171539,0.584612179,0.14645381,-0.187264053,245,7278,3.2,6,0.033663094,0.024489796
CITI,201509,0.228379773,0.118929633,168.1666667,1615,0.563738826,0.6297185,-0.009128333,0.038659268,265,7558,3.1,7,0.035062186,0.026415094
CITI,201510,0.252139505,0.126872247,162.1428571,1552.428571,0.573482428,0.644559993,-0.044621825,-0.001582463,221,6992,3.7,4,0.031607551,0.018099548
CITI,201511,0.232014552,0.111208406,163.1428571,1570.714286,0.556638441,0.626317028,-0.038729625,0.010177678,226,6929,3.4,8,0.032616539,0.03539823
CITI,201512,0.16745098,0.076294278,157.2857143,1457.142857,0.548354935,0.602428182,-0.073241083,-0.062863819,284,7564,3.2,11,0.037546272,0.038732394
CITI,201513,0.123050609,0.062445031,162.4285714,1419.857143,0.538268507,0.588066641,-0.042938339,-0.08684348,264,7577,3.1,5,0.034842286,0.018939394
CITI,201514,0.081392953,0.05,162.8571429,1386.571429,0.534488189,0.579690292,-0.040413111,-0.10825061,268,6659,3.3,5,0.040246283,0.018656716
CITI,201515,0.098597674,0.053153153,158.5714286,1314.142857,0.516071717,0.54302726,-0.065665397,-0.154831791,208,6231,3.7,3,0.03338148,0.014423077
CITI,201516,0.074818537,0.044568245,153.8571429,1279.285714,0.508429752,0.536964812,-0.093442912,-0.177249559,233,6377,3.8,2,0.036537557,0.008583691
CITI,201517,0.035878788,0.034669556,153.8333333,1375,0.543683703,0.587852607,-0.093583203,-0.115692574,168,4571,4,1,0.036753446,0.005952381
CITI,201518,0.059473482,0.045787546,156,1486.857143,0.576942525,0.619817434,-0.080816769,-0.043753591,210,5242,4.1,4,0.040061045,0.019047619
CITI,201519,0.072606277,0.051470588,155.4285714,1438.285714,0.571976967,0.625094999,-0.084183741,-0.074991463,202,5316,3.9,2,0.037998495,0.00990099
CITI,201520,0.10962335,0.061930783,156.8571429,1483,0.569725246,0.608004909,-0.075766312,-0.046234245,121,4088,4.4,1,0.029598826,0.008264463
CITI,201521,0.153069667,0.076576577,158.5714286,1726.571429,0.611322057,0.660966117,-0.065665397,0.110414499,176,4851,3.8,4,0.036281179,0.022727273
CITI,201522,0.182000804,0.086994728,162.5714286,1777.857143,0.621157025,0.703435078,-0.042096596,0.143398017,217,5599,3.8,3,0.038756921,0.013824885
CITI,201523,0.201743652,0.093321918,166.8571429,1868,0.624958347,0.674510972,-0.01684431,0.201371834,87,2939,4.3,1,0.029601905,0.011494253
CITI,201524,0.18595307,0.084337349,166,1777.714286,0.626882409,0.707193539,-0.021894767,0.143306141,71,2171,4.3,1,0.032703823,0.014084507
CITI,201525,0.122413363,0.066898349,164.4285714,1719,0.620130386,0.685870598,-0.031153939,0.105545066,77,2166,4.7,0,0.0355494,0
CITI,201526,0.074036511,0.041025641,167.1428571,1690.285714,0.602056715,0.64488466,-0.015160824,0.08707797,65,1970,4.2,2,0.032994924,0.030769231
CITI,201527,0.061276736,0.03565365,168.2857143,1729.857143,0.609133127,0.679543962,-0.008426881,0.112527649,61,1958,4.1,0,0.031154239,0
CITI,201528,0.094580405,0.057094878,170.1428571,1768.714286,0.619264562,0.670093827,0.002515776,0.137517947,100,3402,3.8,2,0.029394474,0.02
CITI,201529,0.173575704,0.106590724,175.5714286,1933.285714,0.629071861,0.671482107,0.034502006,0.24335921,191,5049,2.6,5,0.037829273,0.02617801
CITI,201530,0.182815906,0.110032362,176.5714286,1900.428571,0.650875547,0.738837861,0.040394206,0.222227708,210,5217,2.7,1,0.040253019,0.004761905
CITI,201531,0.103640158,0.068708609,172.5714286,1848.428571,0.655775426,0.709112936,0.016825406,0.188784809,94,2659,4.1,1,0.035351636,0.010638298
CITI,201532,0.045913831,0.045879354,168.1428571,1767.285714,0.658630665,0.701174949,-0.009268624,0.136599186,57,2253,4.1,2,0.025299601,0.035087719
CITI,201533,0.078770109,0.056511057,174.4285714,1802.714286,0.645358618,0.673335102,0.027768063,0.159384458,109,3568,3.4,2,0.030549327,0.018348624
CITI,201534,0.098844472,0.056634304,176.5714286,1829.714286,0.631570713,0.659125337,0.040394206,0.17674904,156,5559,3.3,1,0.028062601,0.006410256
CITI,201535,0.097269483,0.054649266,175.1428571,1721.285714,0.61345066,0.660725624,0.031976777,0.107015083,82,3050,4.5,1,0.026885246,0.012195122
CITI,201536,0.068156425,0.037797864,173.8571429,1662.142857,0.614439324,0.646207164,0.024401091,0.068978379,55,2479,4.5,0,0.022186365,0
CITI,201537,0.012514526,0.008340284,171.2857143,1598.142857,0.606549671,0.631782219,0.00924972,0.027817888,64,2219,4.3,1,0.028841821,0.015625
CITI,201538,0.008582477,0.005907173,169.2857143,1514.714286,0.59217093,0.606769256,-0.002534681,-0.025837752,80,2600,4.7,0,0.030769231,0
CITI,201539,0.081460674,0.032679739,174.8571429,1729.142857,0.583293404,0.612387397,0.030293292,0.112068268,74,2370,4.7,3,0.031223629,0.040540541
CITI,201540,0.163715779,0.066089693,181.5714286,1831.571429,0.581312189,0.604223758,0.069855207,0.177943429,121,3903,3.9,3,0.031001793,0.024793388
CITI,201541,0.213721692,0.093725794,184.4285714,1917.714286,0.603482817,0.676021466,0.086690065,0.233344715,215,5453,2.6,3,0.039427838,0.013953488
CITI,201542,0.179418571,0.08372093,184.2857143,1975.428571,0.621483376,0.719587975,0.085848322,0.270462658,152,5123,3.3,2,0.029670115,0.013157895
CITI,201543,0.104531214,0.041897233,180.7142857,1869.571429,1.101123596,1.330384726,0.06480475,0.202382471,154,5645,3.4,2,0.027280779,0.012987013
CITI,201544,0.038569145,0.02020202,165,1668,,,-0.027786967,0.072745299,151,4531,3.7,2,0.033325977,0.013245033
CITI,201545,0.005519701,0.005546751,180.2857143,1682.285714,0.836875,0.891930411,0.062279521,0.081932909,161,4954,3.2,2,0.032498991,0.01242236
CITI,201546,0.004869972,0.005932203,168.5714286,1466.714286,0.593629194,0.647920817,-0.006743395,-0.05670812,143,5232,3.5,3,0.027331804,0.020979021
CITI,201547,0.04517932,0.019952115,179,1840.285714,0.617759438,0.690011496,0.054703835,0.183547871,91,3447,4.5,0,0.026399768,0
CITI,201548,0.09042051,0.03894081,183.4285714,1967,0.628904032,0.721820587,0.080797865,0.265041969,2,416,6.5,1,0.004807692,0.5
CLOV,201312,0.431677852,0.194594595,123.3333333,1241.666667,0.739625712,0.816794487,-0.251292847,-0.215387657,234,4994,3.4,7,0.046856227,0.02991453
CLOV,201313,0.518156065,0.251748252,143,1664.142857,0.725571726,0.764805543,-0.131904409,0.051576128,265,6109,3.2,7,0.043378622,0.026415094
CLOV,201314,0.480606923,0.2,147.5,1757.5,0.702404415,0.741467015,-0.104586715,0.110568745,314,5148,2.6,0,0.060994561,0
CLOV,201315,0.482588314,0.19941349,146.1428571,1706.571429,0.69176941,0.736845246,-0.112825385,0.078386851,345,5407,2.9,0,0.063806177,0
CLOV,201316,0.48241006,0.238764045,152.5714286,1794.857143,0.723305208,0.759666169,-0.073800109,0.134174819,296,6358,2.9,9,0.046555521,0.030405405
CLOV,201317,0.366239717,0.214814815,162,1920.6,0.704897447,0.714724622,-0.016563037,0.213632052,415,6554,2.6,13,0.06332011,0.031325301
CLOV,201318,0.293875258,0.204103672,154.3333333,1779.666667,0.752929688,0.800367789,-0.063104292,0.124575919,465,6636,2.1,22,0.070072333,0.047311828
CLOV,201319,0.231060606,0.154246101,164.8571429,1848,0.744952722,0.778191004,0.000781531,0.167755927,446,6006,2.1,15,0.074259074,0.033632287
CLOV,201320,0.172606205,0.100084818,168.4285714,1920.142857,0.728743899,0.781493249,0.02246224,0.213343183,401,6237,1.9,14,0.064293731,0.034912718
CLOV,201321,0.140051307,0.09106383,167.8571429,1782,0.711132438,0.741798354,0.018993326,0.126050358,683,8911,2.1,12,0.076646841,0.017569546
CLOV,201322,0.025965267,0.023663453,163,1694.571429,0.713201078,0.768649645,-0.010492438,0.07080402,867,12972,2.1,19,0.066836263,0.021914648
CLOV,201323,0,0,156.5714286,1548.714286,0.698693313,0.716589192,-0.049517714,-0.021363482,611,10264,2.2,15,0.059528449,0.024549918
CLOV,201324,0.148431587,0.080851064,167.8571429,1698.714286,0.667533143,0.683757041,0.018993326,0.073421902,516,8775,2.3,9,0.058803419,0.01744186
CLOV,201325,0.192910478,0.112616427,168.7142857,1741,0.701951952,0.785197527,0.024196696,0.100142353,657,9792,1.8,15,0.067095588,0.02283105
CLOV,201326,0.093939394,0.062117235,163.2857143,1555.714286,0.680706851,0.743079906,-0.008757981,-0.016940164,650,10445,1.9,21,0.062230732,0.032307692
CLOV,201327,0,0,160,1433.571429,0.650461232,0.661702862,-0.028704234,-0.094122548,581,9816,1.9,9,0.059189079,0.015490534
CLOV,201328,0,0,161.1428571,1385.714286,0.656411519,0.687121159,-0.021766407,-0.124363599,411,9124,2.5,9,0.045046032,0.02189781
CLOV,201329,0.123130035,0.059534081,165.5714286,1489.714286,0.665566277,0.692792078,0.005117672,-0.058645733,427,9321,2.5,5,0.045810535,0.011709602
CLOV,201330,0.264638041,0.136325148,168.7142857,1610.285714,0.67392418,0.725094906,0.024196696,0.017543662,305,9672,2.9,4,0.031534326,0.013114754
CLOV,201331,0.202661597,0.105307498,169.5714286,1502.857143,0.66323185,0.718907854,0.029400067,-0.050340727,302,8242,2.7,6,0.036641592,0.01986755
CLOV,201332,0.0486316,0.019458545,168.8571429,1404.142857,0.642337479,0.700289438,0.025063925,-0.112718537,301,7444,2.4,4,0.04043525,0.013289037
CLOV,201333,0.131069407,0.066554339,169.5714286,1438.714286,0.653187795,0.705383617,0.029400067,-0.090872763,385,9431,2.8,15,0.040822818,0.038961039
CLOV,201334,0.161436394,0.088596491,162.8571429,1356.571429,0.640112705,0.713821163,-0.011359666,-0.142779044,547,10172,2.2,6,0.053775069,0.010968921
CLOV,201335,0.145907473,0.088372093,153.5714286,1204.285714,0.618849258,0.696674027,-0.06772951,-0.239008777,457,9909,2.3,9,0.046119689,0.019693654
CLOV,201336,0.058241193,0.033333333,150,1111.142857,0.6017363,0.597578974,-0.089410219,-0.297865987,375,8691,2.3,6,0.043148084,0.016
CLOV,201337,0.179934823,0.07400555,154.4285714,1227.428571,0.597485959,0.590428848,-0.06252614,-0.224384746,298,9028,2.9,7,0.033008418,0.023489933
